Number of Records,Table Name,Accession Number,City,Commission Cik,Commission File Number,Company Name,Crd Number,Date Incorporation,Is Amendment,Issuer Website,Jurisdiction Organization,Legal Status Form,Legal Status Other Desc,Name Of Issuer,Nature Of Amendment,Progress Update,State Or Country,Street1,Street2,Zip Code
1,2019q3.tsv,0001773714-19-000003,SHERIDAN,1667145,007-00015,"truCrowd, Inc",283063,3/15/2019 12:00:00 AM,0,corestateholdings.com,WY,Corporation,,Core State Holdings Corp,"Including additional beneficial security holders (section 6) and extending offering close date to September 30, 2019.",,WY,30 N GOULD ST STE R,,82801
1,2019q3.tsv,0001668287-19-000027,Rockford,1668287,007-00026,Razitall Inc,,6/4/2018 12:00:00 AM,1,www.padsllc.biz/,WA,Limited Liability Company,,Palouse Ag-Drone Services LLC,to reduce target offering amount and maximum offering amount and revise spending plan accordingly,,WA,19 Stringham Court,,99030
1,2019q3.tsv,0001713366-19-000003,KENNESAW,1667145,007-00015,"truCrowd, Inc",283063,6/7/2017 12:00:00 AM,0,https://spendwith.com,DE,Corporation,,"Spendwith, Corp.",Replaced duplicate 2018 financial statements with proper 2017 financial statements & extending offering close date.,,GA,3600 CHEROKEE ST NW,SUITE 120 #3038,30144
1,2019q3.tsv,0001782075-19-000004,NEW YORK,1751525,007-00167,OpenDeal Portal LLC,283874,4/15/2016 12:00:00 AM,0,http://www.welivv.com,DE,Corporation,,WeLivv Inc.,,,NY,417 5TH AVENUE,,10016
1,2019q3.tsv,0001767242-19-000005,Oakland,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,6/13/2017 12:00:00 AM,0,www.mightycbd.co,DE,Corporation,,Mighty Health Co.,This Form C/A is filed to add a webinar transcript as Exhibit G.,,CA,"675 Hegenberger Road, Suite 120",,94621
1,2019q3.tsv,0001778006-19-000003,PORTLAND,1667145,007-00015,"truCrowd, Inc",283063,8/20/2015 12:00:00 AM,0,www.hotzot.biz,OR,Limited Liability Company,,Weeds Never Sleep LLC,Filled in missing terms on debt table.,,OR,238 SE 63RD AVE,,97215
1,2019q3.tsv,0001760049-19-000003,NEW YORK,1603038,008-69440,"SI SECURITIES, LLC",170937,11/22/2017 12:00:00 AM,0,www.coinseed.co,DE,Corporation,,"Coinseed, Inc.",,,NY,1460 BROADWAY,,10036
1,2019q3.tsv,0001773435-19-000002,HOUSTON,1667892,007-00023,NextSeed US LLC,283225,9/26/2018 12:00:00 AM,0,https://www.ambriza.com/,TX,Limited Partnership,,Boardwalk Ambriza L.P.,,"Issuer raised $300,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.",TX,"10115 LOUETTA RD., SUITE 400",,77070
1,2019q3.tsv,0001775091-19-000004,HOUSTON,1667145,007-00015,"truCrowd, Inc",283063,4/18/2019 12:00:00 AM,0,www.invest420land.com,TX,Limited Liability Company,,"420 Real Estate, LLC",Extend the closing date of the offering to 9/12/2019.,,TX,1700 POST OAK BLVD,SUITE 600,77056
1,2019q3.tsv,0001782075-19-000005,NEW YORK,1751525,007-00167,OpenDeal Portal LLC,283874,4/15/2016 12:00:00 AM,1,http://www.welivv.com,DE,Corporation,,WeLivv Inc.,"Due to a scriveners errors, the .html Form C incorrectly states a target offering amount of $1,070,000, it is only $107,000. No investors have yet to commit to this offering. No changes to the filed Form C have been made.",,NY,417 5TH AVENUE,,10016
1,2019q3.tsv,0001782111-19-000001,CLEVELAND,1705726,007-00119,Honeycomb Portal LLC,289015,1/9/2019 12:00:00 AM,0,https://glointhecity.com/,OH,Corporation,,"Glo Cleveland, Inc.",,,OH,2460 LAKESIDE AVENUE,,44114
1,2019q3.tsv,0001665160-19-000777,Laconia,1665160,007-00007,"StartEngine Capital, LLC",,9/24/2018 12:00:00 AM,0,www.eltinieblo.com,DE,Corporation,,"El Tinieblo International, Inc.",,,NH,1 Wildwood Road,,03246
1,2019q3.tsv,0001665160-19-000778,Laconia,1665160,007-00007,"StartEngine Capital, LLC",,9/24/2018 12:00:00 AM,1,www.eltinieblo.com,DE,Corporation,,"El Tinieblo International, Inc.",updating terms,,NH,1 Wildwood Road,,03246
1,2019q3.tsv,0001665160-19-000779,Laconia,1665160,007-00007,"StartEngine Capital, LLC",,9/24/2018 12:00:00 AM,1,www.eltinieblo.com,DE,Corporation,,"El Tinieblo International, Inc.",updating terms,,NH,1 Wildwood Road,,03246
1,2019q3.tsv,0001778493-19-000001,LOS ANGELES,1665614,007-00012,"NSSC Funding Portal, LLC",,10/31/2018 12:00:00 AM,0,www.rn-la.org,DE,Limited Liability Company,,"South Central Bungalow Gardens, LLC",,,CA,315 WEST 9TH STREET,#503,90015
1,2019q3.tsv,0001669191-19-000222,Ashland,1669191,007-00035,NetCapital Funding Portal Inc.,283596,8/26/2016 12:00:00 AM,1,https://www.braidyindustries.com/,DE,Corporation,,"Braidy Industries, Inc.",issuer has provided updated disclosures.,,KY,1544 Winchester Avenue,Third Floor,41101
1,2019q3.tsv,0001665160-19-000782,Oakland,1665160,007-00007,"StartEngine Capital, LLC",,4/26/2018 12:00:00 AM,0,www.sperocbd.com,CA,Corporation,,Noble Naturals,,,CA,2418 Potter Street,,94601
1,2019q3.tsv,0001778493-19-000002,LOS ANGELES,1665614,007-00012,"NSSC Funding Portal, LLC",,10/31/2018 12:00:00 AM,0,www.rn-la.org,DE,Limited Liability Company,,"South Central Bungalow Gardens, LLC",,100% of Target Amount raised,CA,315 WEST 9TH STREET,#503,90015
1,2019q3.tsv,0001776715-19-000004,Van Nuys,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,4/10/2019 12:00:00 AM,1,N/A,CA,Limited Liability Company,,"Flower Street Docs, LLC",This amendment is made to extend the deadline and to update investment perks.,,CA,16217 Kittridge Street,,91406
1,2019q3.tsv,0001779569-19-000003,SUGAR LAND,1736729,007-00153,Pitch Venture Group LLC,,2/15/2018 12:00:00 AM,1,www.socialchains.io,TX,Corporation,,"Social Chains, Inc","Update to financial review and financial statements for offering and offering statement.  Issuer is still in 21 day due diligence, therefore no investments have been made to-date.",,TX,12808 W. AIRPORT BLVD,SUITE 270J,77478
1,2019q3.tsv,0001670254-19-000406,New York,1670254,007-00033,Wefunder Portal LLC,283503,5/2/2019 12:00:00 AM,0,http://downtodash.com/,DE,Corporation,,"DownToDash, Inc.",,,NY,"303 Spring Street,",,10013
1,2019q3.tsv,0001670254-19-000409,Santa Monica,1670254,007-00033,Wefunder Portal LLC,283503,2/7/2019 12:00:00 AM,0,http://www.igems.tv/,DE,Corporation,,"iGems TV, Inc.",,,CA,1808 Marine Street,,90405
1,2019q3.tsv,0001771238-19-000001,NEW YORK,1603038,008-69440,"SI SECURITIES, LLC",170937,1/29/2015 12:00:00 AM,0,https://www.silasveta.com/,DE,Corporation,,Sila Sveta INC.,,,NY,379 W BROADWAY,#303,10012
1,2019q3.tsv,0001774156-19-000008,Mantoloking,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,11/30/2016 12:00:00 AM,1,www.givetide.com,DE,Corporation,,"GiveXist, Inc.","This amendment is being filed to extend the offering deadline to August 26, 2019.",,NJ,517 Normandy Drive,,08738
1,2019q3.tsv,0001665160-19-000783,MILFORD,1665160,007-00007,"StartEngine Capital, LLC",,9/9/2017 12:00:00 AM,0,http://www.sun.fund,DE,Corporation,,Sun Fund Renewables Inc.,,"At the close of the offering, the issuer closed on $127,280 and 12,728 number of securities.",CT,185 PLAINS ROAD,SUITE 100E,06461
1,2019q3.tsv,0001665160-19-000784,BUFFALO,1665160,007-00007,"StartEngine Capital, LLC",,4/12/2018 12:00:00 AM,0,https://www.giftjeenie.com/,DE,Corporation,,"Gift Jeenie USA, Inc",,"At the close of the offering, the issuer closed on $25,952.5 and 10,453 number of securities.",NY,50 FOUNTAIN PLAZA,SUITE 1700,01402
1,2019q3.tsv,0001144204-19-034855,CORAL GABLES,,,,,4/28/2016 12:00:00 AM,0,https://www.blueworldvoyages.com/,FL,Limited Liability Company,,Blue World Voyages LLC,,,FL,142 SANS SOUCI DRIVE,,33133
1,2019q3.tsv,0001707193-19-000002,OAKLAND,1751525,007-00167,OpenDeal Portal LLC,,3/9/2015 12:00:00 AM,0,https://www.thetownkitchen.com/,DE,Corporation,,TOWN KITCHEN PBC,,,CA,2325 EAST 12TH STREET,,94601
1,2019q3.tsv,0001782075-19-000006,NEW YORK,1751525,007-00167,OpenDeal Portal LLC,283874,4/15/2016 12:00:00 AM,1,http://www.welivv.com,DE,Corporation,,WeLivv Inc.,"The Maximum Offering amount is hereby raised to $1,070,000, the Company has provided financial statements reviewed by an independent CPA in order to do this.",,NY,417 5TH AVENUE,,10016
1,2019q3.tsv,0001770281-19-000005,DEL VALLE,1478147,008-68458,MicroVenture Marketplace Inc.,152513,1/26/2017 12:00:00 AM,0,heartratesocial.com,TX,Limited Liability Company,,CVBM Interests LLC,,The offering did not meet its target; funds being returned to investors.,TX,7204 WARDMAN DR,,78617
1,2019q3.tsv,0001665160-19-000787,,,,,,,0,,,,,Rayton Solar Inc.,,,,,,
1,2019q3.tsv,0001665160-19-000786,Van Nuys,1665160,007-00007,"StartEngine Capital, LLC",,10/17/2013 12:00:00 AM,0,https://raytonsolar.com/,DE,Corporation,,Rayton Solar Inc.,,,CA,16112 Hart St.,,91406
1,2019q3.tsv,0001709628-19-000004,REDWOOD CITY,1751525,007-00167,OpenDeal Portal LLC,283874,3/28/2003 12:00:00 AM,0,https://www.cloudastructure.com/,DE,Corporation,,"CLOUDASTRUCTURE, INC.",,"The Offering closed successfully on July 16, 2019, having received investment commitments of $386,330, although a final accounting has not been completed.",CA,585 BROADWAY STREET,,94063
1,2019q3.tsv,0001665160-19-000790,Santa Barbara,1665160,007-00007,"StartEngine Capital, LLC",,6/18/2018 12:00:00 AM,0,www.caninebestdelights.com,CA,Limited Liability Company,,BandB Global Enterprises LLC dba Canine Best Delights,,,CA,525 San Ysidro Rd. Ste D218,,93108
1,2019q3.tsv,0001779118-19-000001,Long Island City,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,9/26/2014 12:00:00 AM,0,www.hoplitepower.com,DE,Corporation,,"Hoplite Power, Inc.",,,NY,29-10 Thomson Avenue,NYDesigns C760 Ste. 20,11101
1,2019q3.tsv,0001669191-19-000228,Portland,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/5/2017 12:00:00 AM,0,www.ORPC.co,DE,Corporation,,"Ocean Renewable Power Company, Inc.",issuer anticipated offering deadline.,,ME,254 Commercial St,Suite 119B,04101
1,2019q3.tsv,0001670254-19-000411,Oakland,1670254,007-00033,Wefunder Portal LLC,283503,6/20/2019 12:00:00 AM,0,https://spotidol.com,DE,Corporation,,"Spotidol, Inc.",,,CA,5755 Los Angeles Street,,94608
1,2019q3.tsv,0001665160-19-000793,Pleasant Hill,1665160,007-00007,"StartEngine Capital, LLC",,6/21/2019 12:00:00 AM,0,thaliacapos.com,DE,Corporation,,Thalia Brands Inc.,,,CA,"548 Contra Costa Blvd, Suite O",,94523
1,2019q3.tsv,0001669191-19-000233,Portland,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/5/2017 12:00:00 AM,0,www.ORPC.co,DE,Corporation,,"Ocean Renewable Power Company, Inc.",issuer anticipated offering deadline.,,ME,254 Commercial St,Suite 119B,04101
1,2019q3.tsv,0001669191-19-000236,Redondo Beach,1669191,007-00035,NetCapital Funding Portal Inc.,283596,5/24/2018 12:00:00 AM,0,http://TheHumanBaton.com,DE,Limited Liability Company,,"THB Holdco, LLC.",,,CA,2214 Ripley Avenue,,90278
1,2019q3.tsv,0001776945-19-000001,Houston,1723503,008-70055,"NextSeed Securities, LLC",291387,4/9/2018 12:00:00 AM,0,https://www.handohtx.com/,TX,Limited Liability Company,,"Family Meal Group, LLC",,,TX,518 W 11th Street,,77008
1,2019q3.tsv,0001665160-19-000796,Las Vegas,1665160,007-00007,"StartEngine Capital, LLC",,6/6/2019 12:00:00 AM,0,www.royjonesjrboxing.com,NV,Corporation,,"Roy Jones Jr. Promotions, Inc.",,,NV,3874 Silvestri Lane,,89120
1,2019q3.tsv,0001713167-19-000003,NEW YORK,,,,,7/21/2017 12:00:00 AM,0,frenchmorning.com,DE,Corporation,,French Morning Media Group Inc,,,NY,27 WEST 20TH STREET,SUITE 800,10011
1,2019q3.tsv,0001747949-19-000001,NEW HAVEN,,,,,7/5/2018 12:00:00 AM,0,www.newhavencommunitysolar.com,CT,Limited Liability Company,,"New Haven Community Solar, LLC",,,CT,79 Pearl St,Apt 3,06511
1,2019q3.tsv,0001665160-19-000798,Newport Beach,1665160,007-00007,"StartEngine Capital, LLC",,4/8/2014 12:00:00 AM,0,www.denteractive.com,DE,Corporation,,Denteractive Solutions Inc.,,,CA,23 Corporate Plaza Suite 150,,92660
1,2019q3.tsv,0001713167-19-000004,NEW YORK,1478147,008-68458,MICROVENTURE MARKETPLACE INC.,152513,7/21/2017 12:00:00 AM,0,frenchmorning.com,DE,Corporation,,French Morning Media Group Inc,,,NY,27 WEST 20TH STREET,SUITE 800,10011
1,2019q3.tsv,0001669191-19-000239,Portland,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/5/2017 12:00:00 AM,0,www.ORPC.co,DE,Corporation,,"Ocean Renewable Power Company, Inc.",issuer anticipated offering deadline.,,ME,254 Commercial St,Suite 119B,04101
1,2019q3.tsv,0001670254-19-000414,South Norwalk,1670254,007-00033,Wefunder Portal LLC,283503,6/5/2019 12:00:00 AM,0,https://subverse.net,CT,Corporation,,Subverse Inc.,,,CT,29 North Main Street,,06854
1,2019q3.tsv,0001670254-19-000416,Marina Del Rey,1670254,007-00033,Wefunder Portal LLC,283503,4/10/2019 12:00:00 AM,0,http://www.teakteas.com,NV,Corporation,,"Teak Tea, Inc.",,,CA,25 Quarterdeck Street,,90292
1,2019q3.tsv,0001707193-19-000003,OAKLAND,1751525,007-00167,OpenDeal Portal LLC,,3/9/2015 12:00:00 AM,0,https://www.thetownkitchen.com/,DE,Corporation,,TOWN KITCHEN PBC,Updates the legal name for a beneficial owner and adds exhibits.,,CA,2325 EAST 12TH STREET,,94601
1,2019q3.tsv,0001665160-19-000801,Rancho Cucamonga,1665160,007-00007,"StartEngine Capital, LLC",,1/19/2019 12:00:00 AM,0,www.drinkGLOW.com,DE,Corporation,,"GLOW Beverages, Inc.",,,CA,9233 Charles Smith Avenue,,91730
1,2019q3.tsv,0001665160-19-000804,Rancho Cucamonga,1665160,007-00007,"StartEngine Capital, LLC",,1/19/2019 12:00:00 AM,1,www.drinkGLOW.com,DE,Corporation,,"GLOW Beverages, Inc.",updating exhibit F,,CA,9233 Charles Smith Avenue,,91730
1,2019q3.tsv,0001782819-19-000001,HUNTLY,1726574,007-00142,"Stampede Securities, Inc",292379,6/28/2019 12:00:00 AM,0,www.mariemillermusic.com,DE,Limited Liability Company,,Little Dreams LLC,,,VA,14432 HUME ROAD,,22640
1,2019q3.tsv,0001670254-19-000422,Los Angeles,1670254,007-00033,Wefunder Portal LLC,283503,4/10/2018 12:00:00 AM,0,http://divercity.io,DE,Corporation,,"Divercity, Inc.",,,CA,6548 Bradley Place,,90056
1,2019q3.tsv,0001670254-19-000418,New York,1670254,007-00033,Wefunder Portal LLC,283503,2/1/2018 12:00:00 AM,0,https://youandsundry.com,NY,Limited Liability Company,,You & Sundry LLC,,,NY,630 Saint Nicholas Ave,,10030
1,2019q3.tsv,0001669191-19-000241,new york,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/2/2018 12:00:00 AM,0,www.propertyclub.nyc,NY,Corporation,,"PropertyClub, Inc.",issuer extended offering deadline.,,NY,"25 Broadway, 9th Floor","WeWork, Attn: PropertyClub, Ste 5021",10004
1,2019q3.tsv,0001713167-19-000005,NEW YORK,1683054,007-00076,First Democracy VC,285360,7/21/2017 12:00:00 AM,0,frenchmorning.com,DE,Corporation,,French Morning Media Group Inc,Updating the Offering Information to reflect the information in the Form C filing.,,NY,27 WEST 20TH STREET,SUITE 800,10011
1,2019q3.tsv,0001665160-19-000805,HENDERSON,1665160,007-00007,"StartEngine Capital, LLC",,6/9/2016 12:00:00 AM,1,www.cheerlife.co,DE,Corporation,,"Spirit Apps, Inc.",Issuer is extending the length of their campaign by 60 days.,,NV,10120 SOUTH EASTERN AVE #200,SUITE 200,89130
1,2019q3.tsv,0001746059-19-000002,,,,,,,0,,,,,WHEELHOUSE CAPITAL INVESTMENTS INC.,,,,,,
1,2019q3.tsv,0001746059-19-000003,SOMERVILLE,1746059,007-00162,"MainVest, Inc.",,3/27/2019 12:00:00 AM,1,http://www.cambridgefoodlab.com/,CO,Limited Liability Company,,"GREEN MAMA, LLC","Issuer is extending the offering deadline to October 18, 2019.",,MA,235 HOLLAND AVE,,02144
1,2019q3.tsv,0001669191-19-000245,Boca Raton,1669191,007-00035,NetCapital Funding Portal Inc.,283596,5/16/2018 12:00:00 AM,0,hunny.io,DE,Corporation,,"HUNNY, INC.",,"End of offering. Issuer raised an estimated $81,867.",FL,1200 North Federal Highway,,33432
1,2019q3.tsv,0001669191-19-000249,Wedgefield,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/1/2019 12:00:00 AM,0,Orion-AC.com,SC,Limited Liability Company,,Orion Aircraft Company LLC,,End of offering. Issuer failed to reach target amount and investor funds are being returned by the escrow agent.,SC,785 Hwy 261 S,,29168
1,2019q3.tsv,0001773139-19-000003,PORT ST. LUCIE,1693877,007-00098,Buy The Block,287496,12/11/2018 12:00:00 AM,0,www.inceptionep.com,FL,Corporation,,"ENHANCED POTENTIAL HOLDINGS, INC",,"The offer exceeded its original goal with 220 investors 349,000 shares sold. The will continue its raise until it reach 107,000.",FL,"10380 SOUTHWEST VILLAGE CENTER DRIVE,266",,34987
1,2019q3.tsv,0001669191-19-000251,Arlington,1669191,007-00035,NetCapital Funding Portal Inc.,283596,11/22/2010 12:00:00 AM,0,www.vantemglobal.com,DE,Limited Liability Company,,"Vantem Global, LLC",issuer added a 506(c) offering.,,MA,"7 Central St, #180",Suite 1100,02476
1,2019q3.tsv,0001669191-19-000253,Arlington,1669191,007-00035,NetCapital Funding Portal Inc.,283596,11/22/2010 12:00:00 AM,0,www.vantemglobal.com,DE,Limited Liability Company,,"Vantem Global, LLC",issuer added a 506(c) offering.,,MA,"7 Central St, #180",Suite 1100,02476
1,2019q3.tsv,0001746059-19-000004,WESTFORD,1746059,007-00162,"MainVest, Inc.",298384,1/16/2014 12:00:00 AM,0,http://merrimackales.com/,MA,Limited Liability Company,,"Merrimack Ales, LLC",,,MA,61 TENNEY RD,,01886
1,2019q3.tsv,0001670254-19-000425,Brooklyn,1670254,007-00033,Wefunder Portal LLC,283503,9/2/2016 12:00:00 AM,1,http://womp.xyz,DE,Limited Liability Company,,Womp Studio LLC,Corrected numbers in 2018 GAAP Financials,,NY,515 Johnson ave,,11237
1,2019q3.tsv,0001771924-19-000003,SAN FRANCISCO,1603038,008-69440,"SI SECURITIES, LLC",170937,10/20/2015 12:00:00 AM,0,https://galihealth.com/,DE,Corporation,,Gali Health Inc.,,"""""The issuer raised approximately $199,225 during the offering period. Payment are still being processed; the exact amount has yet to be determined.""""",CA,"888 7TH ST, SUITE 108",,94107
1,2019q3.tsv,0001741274-19-000003,Frisco,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,5/22/2017 12:00:00 AM,0,herahealthsolutions.com,DE,Corporation,,"Hera Health Solutions, Inc.",This amendment is being filed to add the webinar transcript as Exhibit H.,,TX,11141 Wellshire Lane,,75035
1,2019q3.tsv,0001778950-19-000001,CARMEL BY THE SEA,1690300,007-00133,"MiTec, PBC",292759,1/8/2019 12:00:00 AM,0,http:/showdeo.com/,DE,Other,PUBLIC BENEFIT CORPORATION,"SHOWDEO, INC",,,CA,56B 5TH STREET LOT 1 #3087,,93921
1,2019q3.tsv,0001774858-19-000002,Beverly Hills,1667145,007-00015,"truCrowd, Inc",283063,4/12/2019 12:00:00 AM,0,www.projectjam.io,DE,Corporation,,Project JAM INC.,,,CA,9701 Wilshire Blvd,Ste 1000,90210
1,2019q3.tsv,0001665160-19-000806,SHEPHERD,1665160,007-00007,"StartEngine Capital, LLC",,12/10/2018 12:00:00 AM,1,www.waterrr.co,DE,Corporation,,"WaterRR, Inc",Issuer is extending the length of their campaign by 60 days.,,MT,10052 FLOATING ISLAND WAY,,59079
1,2019q3.tsv,0001665160-19-000808,Leicester,1665160,007-00007,"StartEngine Capital, LLC",,10/29/2018 12:00:00 AM,0,www.frannysfarmacy.com,NC,Corporation,,Franny's Distribution Incorporated,Adding Video Transcript,,NC,22 Frannys Farm Rd,,28748
1,2019q3.tsv,0001665160-19-000810,Lake Mary,1665160,007-00007,"StartEngine Capital, LLC",,12/7/2015 12:00:00 AM,1,https://CallingDr.com,FL,Corporation,,MyApps Corp.,"Adding board members, update to campaign page and extending the end date of the offering.",,FL,801 International Parkway Suite 500,,32746
1,2019q3.tsv,0001670254-19-000426,Seattle,1670254,007-00033,Wefunder Portal LLC,283503,5/18/2015 12:00:00 AM,0,http://www.en.arqlite.com,WA,Corporation,,Arqlite SPC,,,WA,220 2nd Ave South,,98104
1,2019q3.tsv,0001767242-19-000006,Oakland,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,6/13/2017 12:00:00 AM,1,www.mightycbd.co,DE,Corporation,,Mighty Health Co.,"This amendment is being filed to extend the offering deadline to September 9, 2019.",,CA,"675 Hegenberger Road, Suite 120",,94621
1,2019q3.tsv,0001781049-19-000004,GLENSHAW,1705726,007-00119,Honeycomb Portal LLC,289015,4/18/2017 12:00:00 AM,1,https://ironbornpizza.com/,PA,Limited Liability Company,,"Iron Born, LLC",Max amount reached. Closing offering early on 7/31/19,,PA,104 EADE AVE,,15116
1,2019q3.tsv,0001746059-19-000006,WALTHAM,1746059,007-00162,"MainVest, Inc.",,8/18/2017 12:00:00 AM,0,https://www.keegankreations.com/,MA,Limited Liability Company,,Keegan Kreations LLC,,,MA,53 HIAWATHA AVENUE,,02451
1,2019q3.tsv,0001783347-19-000001,New York,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,6/16/2017 12:00:00 AM,0,www.jetson.ai,DE,Corporation,,"Jetson AI, Inc.",,,NY,251 W. 30th Street,Suite 507,10001
1,2019q3.tsv,0001670254-19-000430,Baltimore,1670254,007-00033,Wefunder Portal LLC,283503,6/17/2019 12:00:00 AM,0,http://www.Clava.xyz,MD,Corporation,,Chad App Inc,,,MD,900 E Fort Avenue,,21203
1,2019q3.tsv,0001670254-19-000432,Malibu,1670254,007-00033,Wefunder Portal LLC,283503,1/4/2019 12:00:00 AM,0,http://www.locl.com,DE,Corporation,,LOCL Enterprises Inc.,,,CA,23838 Pacific Coast Highway,,90265
1,2019q3.tsv,0001665160-19-000811,WILMINGTON,1665160,007-00007,"StartEngine Capital, LLC",,8/3/2018 12:00:00 AM,1,edieWholesale.com,DE,Limited Liability Company,,"entreDonovan Wholesale, LLC",Issuer is extending the length of their campaign by 60 days.,,DE,"222 DELAWARE AVE., #105",#105,19801
1,2019q3.tsv,0001780431-19-000001,NORTH PALM SPRINGS,1667145,007-00015,"truCrowd, Inc",283063,5/18/2018 12:00:00 AM,0,https://www.naturalsunlite.com/,WY,Corporation,,"Natural SunLite, Inc.",,,CA,19345 N.INDIAN CANYON DRIVE,SUITE #1AA,92258
1,2019q3.tsv,0001778787-19-000003,Celina,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,5/8/2019 12:00:00 AM,0,https://www.hidrent.com/,DE,Corporation,,"Hidrent, Inc.",This amendment is being filed to add a webinar transcript as Exhibit H.,,TX,3908 Estelleine Drive,,75009
1,2019q3.tsv,0001779118-19-000002,Long Island City,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,9/26/2014 12:00:00 AM,1,www.hoplitepower.com,DE,Corporation,,"Hoplite Power, Inc.",This amendment is being filed to add investment perks as outlined in Exhibit B.,,NY,29-10 Thomson Avenue,NYDesigns C760 Ste. 20,11101
1,2019q3.tsv,0001776217-19-000001,SANTA MONICA,1603038,008-69440,"SI SECURITIES, LLC",170937,4/26/2016 12:00:00 AM,0,https://www.directechlabs.com/,DE,Corporation,,"DirecTech Labs, Inc.",,,CA,2392 DEWEY ST.,,90405
1,2019q3.tsv,0001737533-19-000002,AUSTIN,1603038,008-69440,"SI SECURITIES, LLC",170937,1/29/2018 12:00:00 AM,0,https://www.launchafterschool.com,TX,Limited Liability Company,,"Launch After School, LLC",,,TX,1011 SAN JACINTO BOULEVARD,SUITE 303,78701
1,2019q3.tsv,0001665160-19-000812,TORRANCE,1665160,007-00007,"StartEngine Capital, LLC",,3/20/2013 12:00:00 AM,0,www.galacticcap.com,NV,Corporation,,Powell Development Group Inc.,,"At the close of the offering, the issuer closed on $163,741.76 and 146,864 number of securities.",AL,2600 W. 225TH STREET,,90505
1,2019q3.tsv,0001773359-19-000003,CARMEL,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,5/27/2015 12:00:00 AM,0,https://www.politicalbank.com/,IN,Limited Liability Company,,"PoliticalBank, LLC",,The offering did not meet its target; funds being returned to investors.,IN,9793 WENTWORTH COURT,,46032
1,2019q3.tsv,0001669191-19-000259,Rahway,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/16/2019 12:00:00 AM,0,https://www.domeaudioinc.com/,DE,Corporation,,Dome Audio Inc.,,,NJ,2 Park Square,Suite 2212,07065
1,2019q3.tsv,0001669191-19-000265,Ashland,1669191,007-00035,NetCapital Funding Portal Inc.,283596,8/26/2016 12:00:00 AM,0,https://www.braidyindustries.com/,DE,Corporation,,"Braidy Industries, Inc.",,"End of offering. Issuer closed its offering with estimated gross proceeds of $1,039,158. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.",KY,1544 Winchester Avenue,Third Floor,41101
1,2019q3.tsv,0001774242-19-000004,HOUSTON,1723503,008-70055,"NEXTSEED SECURITIES, LLC",291387,6/7/2018 12:00:00 AM,1,https://www.railwayheights.com/,TX,Limited Partnership,,Railway Heights LP,"Decreased minimum investment amount from $2,000 to $100. Extended offering deadline to November 29, 2019. Updated Disclosure Statement to remove irrelevant equity risk factors and make current Issuer's capitalization. Updated offering page for clarity.",,TX,8200 WASHINGTON AVE,,77007
1,2019q3.tsv,0001669191-19-000267,Portland,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/5/2017 12:00:00 AM,0,www.ORPC.co,DE,Corporation,,"Ocean Renewable Power Company, Inc.",,"End of offering. Issuer closed its offering with estimated gross proceeds of $109,758. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.",ME,254 Commercial St,Suite 119B,04101
1,2019q3.tsv,0001669191-19-000270,Woods Cross,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/23/2002 12:00:00 AM,0,www.phoenixpharmalabs.com,UT,Corporation,,Phoenix PharmaLabs Inc,,"End of offering. Issuer closed its offering with estimated gross proceeds of $1,053,330. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.",UT,999 West 1500 South,Building 600,84087
1,2019q3.tsv,0001781828-19-000001,PITTSBURGH,1705726,007-00119,Honeycomb Portal LLC,289015,12/10/2003 12:00:00 AM,0,www.KIINPGH.com,PA,Corporation,,"Selective Dining, Inc.",,,PA,5846 FORBES AVE,,15217
1,2019q3.tsv,0001779579-19-000002,Westport,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,10/6/2015 12:00:00 AM,0,www.bestestpolls.com,DE,Limited Liability Company,,"Bestest, LLC",This amendment is being filed to add a webinar transcript as Exhibit G.,,CT,21 Bridge  Square,,06880
